t1mt2,nm,lmbda,closeness,prob,label
2.308808734714798,7,0.5491450256204642,-4.129821314898196,0.6491333333333333,true
4.9910385033283315,8,0.9525095751981747,-15.489620628258097,0.0576,false
-0.3820812770933486,2,0.8219797367616581,-19.083118756954903,0.0020666666666666667,false
2.887148372355572,8,0.4350717390538288,-9.782562922894392,0.3944666666666667,true
-0.09840103356063068,10,0.5022300467250465,8.062878718803269,0.9345333333333333,true
6.35993344821599,5,0.926437688967999,-12.836353904170963,0.05366666666666667,false
-0.021574848160691218,1,0.3209372647986801,9.369196109536686,0.13106666666666666,true
-6.138707796308049,6,0.8584479390807145,24.776995887644034,0.00046666666666666666,false
-5.991298049484673,4,0.5745304897820906,9.472401377453506,0.0852,true
-0.6680041688966067,5,0.8010971948914645,-9.318299679145039,0.34026666666666666,true
-4.369779282562729,2,0.020400076475348916,935.7388367936586,0.0,false
2.0999388150444993,5,0.027456324395704668,-2.0999388150444993,0.0,false
1.4581644972207997,2,0.15880310256740038,-58.132120197677935,0.0008666666666666666,false
-6.378221270218265,1,0.1241916479965095,-41.93420631081065,0.0,false
-0.9347262796224083,7,0.944722208020037,1.9932384978286628,0.7140666666666666,true
-0.7828897831171862,6,0.5541049304234251,20.634725412145492,0.1348,true
4.931612204313005,9,0.34922455172668987,-42.156944546278645,0.0003333333333333333,false
2.154202933223208,1,0.6653432243638329,-2.154202933223208,0.12693333333333334,true
-7.116290854637297,1,0.596220895828057,-1.2698627253303858,0.027666666666666666,false
-4.459662626925704,3,0.7550189184523319,-7.460568482578891,0.4009333333333333,true
-4.598537652587884,3,0.9125301355573197,3.5026834325086105,0.30746666666666667,true
-5.753687878842741,8,0.9519858870443092,17.30848102199783,0.033666666666666664,false
-9.915594368644612,10,0.30624646308756365,6.650250534407171,0.0,false
1.017469550579615,4,0.38821823936139177,-16.472693936404024,0.1272,true
5.409753415808424,1,0.4363550988771292,-12.284887928318735,0.0014666666666666667,false
3.8049059329590484,7,0.6344275946571398,-16.414697920842862,0.06293333333333333,false
2.731619479772704,3,0.11932560015189697,-69.77507025493162,0.0,false
-6.136155806845649,8,0.1261071879118867,93.3635389730288,0.0,false
-0.9736258903163009,2,0.8065678830672958,22.050587119358454,0.0002,false
0.7127519339704746,2,0.996794463559803,-9.74169453850576,0.018666666666666668,false
-1.0991184583923435,3,0.4540026433237221,3.3017488058261577,0.3904,true
2.6625876287842094,4,0.21245421630371664,34.99258410272663,0.3846,true
6.1370945068380784,5,0.3662477050788966,-30.71062732409145,0.0,false
1.7415493044469321,1,0.9730028085604319,-4.824788092255297,0.0942,true
6.864655033755424,8,0.40774146227737407,17.66068988492568,0.5725333333333333,true
5.6230800952321776,10,0.3812321327819044,-0.3769325960543952,0.219,true
2.1501097673992753,3,0.6415841610315476,7.201742046325553,0.4,true
5.798197033443786,5,0.6739139970648058,-11.733672505717358,0.1024,true
-1.8067251283817516,7,0.48003324072647025,-31.52429998101693,0.14486666666666667,true
-2.3649498166364906,9,0.8382311509553724,5.943914874879382,0.6854,true
0.38580796084142754,1,0.8299296223709074,-12.43502241282403,0.0062,false
-4.467241232103832,6,0.06971499899435862,4.467241232103832,0.0,false
0.975138293328397,2,0.7088302771846484,11.721836271226671,0.09053333333333333,true
-7.712031125196464,3,0.6381266798807637,10.846205048740465,0.0037333333333333333,false
1.0316501907764355,5,0.8019433760737364,-4.772562690967918,0.5348666666666667,true
-3.4069166633985444,8,0.13798132749654934,141.1067079665019,0.0,false
-2.1681939609298535,10,0.8901871877345864,1.0448347239306406,0.842,true
-4.050616984621323,3,0.9487337791540986,-0.16552888041411773,0.4534666666666667,true
7.349764523805469,9,0.6485064583896107,-15.059787971245203,0.07426666666666666,false
-2.2670930769945756,1,0.5211052508361227,-3.489901302137944,0.1646,true
-0.7979516711850443,9,0.818289134214188,0.7979516711850443,0.8959333333333334,true
-4.525754625444427,7,0.02403646718756347,170.93956114646303,0.0,false
-0.2010340573459013,6,0.556313609064572,-1.5965131960485934,0.6294,true
-2.3868350494817414,2,0.20517720525893957,-90.21604437867623,0.106,true
-7.733888087317679,4,0.9965846197740327,12.751023512439641,0.0294,false
4.683690946061369,9,0.9177453978109646,-9.042198228735765,0.4875333333333333,true
3.973458488279409,5,0.36568293881451597,20.638026064914463,0.6046,true
3.0459182118357075,5,0.06824859397744931,143.47724684126706,0.0,false
-3.9775765863755437,6,0.3295592654227719,19.149354547422394,0.003933333333333333,false
3.400043046121857,5,0.4743801949787041,-13.94011207287467,0.035866666666666665,false
2.66438039762609,8,0.145379076294611,-9.542949346389376,0.03726666666666666,false
-3.370856194475884,6,0.206953993000214,32.36280707697853,0.0002666666666666667,false
1.694966554392563,10,0.9137805913791404,2.682451873769635,0.9721333333333333,true
3.6407449926894486,9,0.3591527886124297,-31.484048224816757,0.025733333333333334,false
-2.583551685413712,4,0.7406594912186579,-1.4668925950800058,0.7374666666666667,true
5.212016458233972,8,0.18395700048883024,27.404301398961774,0.012733333333333333,false
7.971999031065938,2,0.5698547037699977,4.311833941953287,0.11986666666666666,true
4.3870411329146535,8,0.9173984731690645,-18.55754651330051,0.03553333333333333,false
-3.0205138592346503,4,0.7652742988973242,8.247397874238889,0.135,true
4.674236579829179,7,0.532961588017602,-12.179467894675632,0.16606666666666667,true
-4.028529402823514,7,0.2159131797495042,17.923003114342688,0.003533333333333333,false
-2.8180574471536373,9,0.5247029130455185,8.535578591808969,0.5247333333333334,true
-4.100973696565555,1,0.5480799863524752,16.87283213749435,0.0006666666666666666,false
3.4655040620926485,6,0.229895354656245,18.283521739130418,0.1744,true
-1.9792712947520315,6,0.08103852903468356,-158.43825052917137,0.1472,true
4.3447895762524045,4,0.9983298938930547,-0.3380979761424143,0.6397333333333334,true
4.987443390793445,9,0.31767687601152406,26.49108323522777,0.7281333333333333,true
8.2250015145471,9,0.3886082563595441,4.6414260977729835,0.1288,true
-1.0890409198109752,8,0.24589437552468807,-19.244893068435104,0.8964,true
2.1566769066537206,10,0.1555878588834556,-66.42904411938453,0.0051333333333333335,false
0.35325328195779715,10,0.41353867450609694,14.155667817540333,0.7875333333333333,true
-2.8732520360114977,4,0.29117933835733445,6.307561646169354,0.08853333333333334,true
0.37318807769571194,6,0.6541516899567312,-1.9018854965866496,0.7094,true
2.300455198605068,2,0.8118521199312603,10.017058982237009,0.10546666666666667,true
4.650691919404508,4,0.5748507888618868,0.5680536370546267,0.3724,true
0.8553195812698022,7,0.6738436312362022,-11.24348632428424,0.38793333333333335,true
1.8064881678329607,8,0.4347279049590784,-8.70735642537533,0.5506666666666666,true
-3.4398514315955246,6,0.6186272847801162,5.056333640839558,0.43606666666666666,true
1.5584853182130267,6,0.5673643673849891,-19.183843156757774,0.0664,false
-2.004917191392317,9,0.5599197505878537,-19.42672544561295,0.5466,true
-4.486121013054184,2,0.37222347462166017,12.545795387566152,0.004733333333333333,false
-2.7944511514652666,7,0.05139173452727008,-289.081278243123,0.0,false
5.6724844189328865,8,0.14119095056583753,8.492729371220026,0.0,false
1.3262290234424023,3,0.4154871542822085,1.0805842551235503,0.4477333333333333,true
1.0500973318649516,6,0.6700162962068466,27.307421892017246,0.010333333333333333,false
-1.118377832007591,2,0.10112871152596559,100.00226401137834,6.666666666666667e-5,false
-6.765187397941337,1,0.2996472258808418,3.427929737502786,0.0,false
-2.7421898107980547,5,0.8804485463688121,3.877974524310557,0.5938,true
-0.11840299666517451,3,0.000561231446758681,14254.48715977777,0.0,false
-0.6440428159514333,4,0.3099236916636856,42.58985189629428,0.010466666666666668,false
4.025727710253975,8,0.4626079920736892,-12.67235740220888,0.2332,true
4.935523686775103,6,0.9797386451972667,10.374681819081825,0.21766666666666667,true
-5.1943593586149595,6,0.2374462528636785,22.040276915782986,0.0003333333333333333,false
1.3663774625117284,2,0.43462441505112737,3.23529683543292,0.3738,true
-0.48133105630773976,2,0.140251786578939,-28.03880474779946,0.32813333333333333,true
-2.527074842763703,10,0.3992650027301303,0.02247265333535431,0.7938666666666667,true
0.41994807799832223,6,0.48731849012216055,-2.4719941634019786,0.8476666666666667,true
-3.1849441565537684,8,0.886018030303686,17.857331800340432,0.049666666666666665,false
1.0894951807852582,4,0.6006127865200592,-9.414326273659453,0.2693333333333333,true
0.12571904230697495,8,0.4641143112580213,-19.517493399802515,0.3943333333333333,true
-0.8229187632880492,10,0.6555154868085358,3.8739527056549425,0.9292,true
-0.026931773287288685,6,0.1573214172287558,-50.824377227873484,0.35613333333333336,true
-1.719799779150231,8,0.6024353378772638,-8.239775336648174,0.7989333333333334,true
-6.90140980356775,8,0.11179088515885427,176.86159907124463,0.0,false
6.248254179859055,2,0.4022871407915951,-16.19140073962493,0.0018,false
2.379528372025934,4,0.7302714536487285,8.575302136586716,0.4272,true
3.343977143894386,4,0.2277036609744485,-47.26070626983557,6.666666666666667e-5,false
-5.443780987715622,1,0.08476302541446068,147.01494295750516,0.0,false
1.0944277162992444,9,0.16854176562683643,70.10454160367846,0.772,true
1.202168568918479,2,0.4478715404862108,-16.831650166255024,0.0716,false
-2.5518324384641167,2,0.8350633743118308,2.5518324384641167,0.2925333333333333,true
1.222169466487255,5,0.5740548055553025,-6.448151325654864,0.46613333333333334,true
2.150521088061156,7,0.3897118118252709,20.94346715378149,0.6992666666666667,true
-1.3987023459530556,3,0.12110803833306072,9.655792575173741,0.03286666666666667,false
7.672786902855986,6,0.27897789743493506,3.080753171764723,0.0028,false
3.5245296843086615,10,0.19808019787525089,-79.25143303406634,0.0,false
-4.549113470469985,2,0.48040115699998354,-22.51160403733661,0.24613333333333334,true
-0.6141658433614428,10,0.49186893173007995,10.779475496917323,0.7660666666666667,true
-1.660713246215857,1,0.12766221569279823,-45.33831436300397,0.05826666666666667,false
-2.260967215084288,5,0.8066069761021,-21.294494816519798,0.011066666666666667,false
5.2450995683512875,10,0.879439231313099,3.8516062814151883,0.9472666666666667,true
4.243018267869007,7,0.16178365649539717,-4.243018267869007,0.0033333333333333335,false
-2.56220335322906,4,0.3411606758295851,-12.093647552921611,0.4916,true
7.0373856700448645,6,0.25693139279957466,8.530972701484664,0.0014666666666666667,false
-2.9343677410142455,6,0.12662593799486466,-60.243841452780174,0.03646666666666667,false
-1.2021040807783652,4,0.7481697548490878,-22.85660703837233,0.0058,false
1.9571915653217022,4,0.2532740184728186,33.577444218750564,0.5288,true
3.368418412200467,7,0.9595406804744624,-1.2840878145534096,0.7078,true
-4.267866011243311,7,0.9648533722324193,-8.169256918881427,0.45206666666666667,true
-1.7331014714941801,5,0.38948640938225165,1.7331014714941801,0.5312,true
3.4616553499391434,1,0.6013361903191516,-13.439434995657082,0.0005333333333333334,false
1.4211305477401859,9,0.3989573684997909,28.657271175040098,0.5438,true
0.6090293276861436,4,0.26728663303875555,6.873574561861926,0.6389333333333334,true
-0.15967331822720077,8,0.46982036652409365,-21.125057426809953,0.36306666666666665,true
-1.1790619455296802,10,0.39334471924387127,-31.870828809302296,0.5048,true
4.116463671830546,6,0.09987755830891132,96.00612812272453,0.00013333333333333334,false
-1.1555034917786067,4,0.7375565787617473,-12.40277839188187,0.17933333333333334,true
-7.387587433993475,4,0.8756395888927013,-4.032636282302403,0.605,true
-6.712827088076157,10,0.5082296496116347,36.227043764459154,0.0004,false
-0.6406317933580503,4,0.5138584542599316,8.42487659236768,0.3711333333333333,true
1.95235391604467,6,0.8766450334656193,16.29904703782556,0.056266666666666666,false
9.305217848911894,1,0.06920660886287289,5.1442692222060735,0.0,false
6.447576300958315,8,0.7056273631714769,-17.78500511613862,0.023066666666666666,false
-1.2024552327581937,3,0.12573529571271003,33.015320326259996,0.0038,false
-1.674817994911475,9,0.9593768663557352,-8.748614496207212,0.5644666666666667,true
3.7696911840748637,1,0.4323735527624808,-10.70813591741408,0.0088,false
1.264091092004116,7,0.7299642133527442,1.4757692510309885,0.7490666666666667,true
-6.216044944600352,4,0.36474444929937677,14.440981624959933,0.0,false
2.2038236877499697,5,0.9499756974873583,4.112127358018593,0.5307333333333333,true
5.017609090145201,10,0.19866267853005848,5.049707100285564,0.0188,false
2.0073371598992935,1,0.7249203977088965,-24.078726033171222,0.00013333333333333334,false
-7.27436651125551,4,0.7180594768472546,26.771358684479175,0.0,false
-0.20731094691317287,7,0.5086252518305026,-5.69094123227619,0.7214666666666667,true
-2.2470895892255793,4,0.12084634460823507,2.2470895892255793,0.0,false
3.6733362162538974,10,0.44005985391223224,-24.12509958432293,0.09933333333333333,true
-0.7188722143959003,3,0.6235263116449452,-10.507598696724227,0.23513333333333333,true
-3.124118189430898,6,0.48638146869082877,-9.21187811435496,0.8294666666666667,true
-5.894843587013572,6,0.5042425203917928,31.676088671024125,0.00013333333333333334,false
2.604693942600016,10,0.15747168016384894,60.89878801425103,0.6988,true
-3.7204837474467567,3,0.9748628757353075,-0.3826574220053365,0.5776,true
-5.060164997839687,6,0.8305503022121932,5.060164997839687,0.47486666666666666,true
-0.19853598876111267,8,0.08075467659365576,111.64718985789266,0.28633333333333333,true
7.847843261656697,9,0.5774833536503705,-13.04279820024755,0.10606666666666667,true
1.0689133286780006,10,0.8391903304809194,2.505961036569718,0.9719333333333333,true
0.9678996581439954,7,0.5930825916002549,-17.82895769901147,0.20766666666666667,true
-7.501917581055107,10,0.42336118637036013,24.036262781695058,0.0034,false
-1.9084368702581633,9,0.5297808168743936,3.7960099347186897,0.7592,true
-1.5567118592284377,6,0.9357026865273119,16.518729390628735,0.0372,false
0.4353641972314426,9,0.39646331067370677,-15.569173148693434,0.6711333333333334,true
0.31288005676942454,2,0.8484967999416535,19.72255201695083,0.0008,false
-2.4349129185694696,10,0.6276627217138895,-18.276847634140005,0.5694,true
-5.425583600787125,6,0.04839001639840812,-304.55571246865276,0.0,false
4.620330898642852,2,0.6020687831326961,-1.2984513127364692,0.1408,true
-3.349891599894601,9,0.9986299769116356,5.352635405147877,0.8118666666666666,true
6.153849495710698,9,0.7644301736396155,9.54411797575296,0.7955333333333333,true
-3.7365345456194916,8,0.6273043436437848,16.489514946697035,0.14573333333333333,true
-3.08266773144719,4,0.5343742121947699,31.15288455271245,0.0010666666666666667,false
-0.49668853131657587,7,0.06394557085213926,-46.418210499561916,0.6354666666666666,true
-3.9356556862634013,3,0.7407239366335181,7.9857475648039555,0.13426666666666667,true
-1.2591358812845055,6,0.4437839807166377,3.512484455032403,0.6799333333333333,true
0.7292040778162407,6,0.6425271007482105,-14.736395353514453,0.19573333333333334,true
4.30167951752532,8,0.3175330190729253,-35.794467351672985,0.003533333333333333,false
0.5669630301727602,1,0.4620314471357856,-28.703575982795993,0.0024,false
2.4029629711237304,1,0.11185527442489107,-11.343086761812593,0.0,false
-1.805461497012435,1,0.7444947655967025,5.835039861603811,0.028933333333333332,false
-3.4765761678079383,1,0.6880454677611241,15.10371474344847,0.008533333333333334,false
4.871252285538219,8,0.3922307626093844,-4.871252285538219,0.20293333333333333,true
-4.948912884352111,9,0.8510221923467933,9.649142838367213,0.4258,true
5.649399631844005,10,0.7963057740572352,15.699183480122866,0.5178,true
-4.320142065610426,6,0.48739941160095746,6.371847455888405,0.2118,true
7.014511528793106,9,0.09208333304074445,14.704945553793737,0.0,false
5.562455695607092,6,0.015387452444601157,644.3177006202359,0.0,false
0.9191381942199683,8,0.5689100712899098,16.65833231412707,0.4703333333333333,true
3.72247620406837,2,0.9745833302623905,-9.878953350444965,0.035666666666666666,false
-0.788019965625379,6,0.9870337383132182,-10.356482570628694,0.22246666666666667,true
-5.940861677618436,8,0.796299610430901,-0.3381819568426607,0.7526666666666667,true
-0.9921541755217778,1,0.2958789128294368,24.650480931762225,0.002533333333333333,false
4.913284102899777,9,0.23462903929168255,3.610809956547275,0.0114,false
-2.156838302918959,1,0.15086646783004265,-50.87018695369627,0.040266666666666666,false
-5.640114734024892,5,0.2586556323046565,44.30155779211203,0.0,false
5.189853759884295,3,0.5280519977795219,-7.08360665582075,0.08706666666666667,true
-5.065990662124746,6,0.12430983252933991,149.8654778286093,0.0,false
6.717040301716562,8,0.9567349299191281,5.825618719852086,0.7352,true
0.5411592515344954,2,0.6037777348893225,14.364988292395351,0.05806666666666667,false
3.312494242033364,1,0.8506225440491293,-11.54176120535488,0.0198,false
1.2011927158560542,7,0.8851457256066975,-5.72022261599856,0.5882666666666667,true
-0.9207318505542901,10,0.47335512063701923,-5.417004595526065,0.8534666666666667,true
-9.013022063445515,8,0.4145284725010121,-5.461255092474939,0.06406666666666666,false
2.0772191474672006,6,0.09690315908772984,28.881523872293325,0.0016,false
-0.6704520937697644,9,0.3468326955120986,-10.862485982019193,0.8434666666666667,true
0.8797985828494959,1,0.22093980221606246,-64.24547493259591,0.0002,false
-2.9130302665635828,9,0.9781293956712951,-5.265846715770191,0.781,true
-5.326597980142161,6,0.2782991153564571,41.25915920007842,6.666666666666667e-5,false
-1.5927884877693828,9,0.5255347897360403,-4.115682309200702,0.9310666666666667,true
-1.3982574058836077,6,0.5800342466778652,-12.394031662942663,0.5082666666666666,true
4.30242582289023,8,0.6863523685533417,14.638282471598115,0.592,true
3.458513882177738,6,0.3982219701738374,1.5638107251937035,0.4318666666666667,true
-0.8304069203003266,4,0.32388330812772215,16.268065714461677,0.1818,true
7.5778256954728,4,0.3622775495384578,-29.660342291359058,0.0,false
3.0017564960120136,8,0.5399343301973072,-32.63498984524756,0.007933333333333334,false
-0.10543163071065509,7,0.4483420993589573,35.79246620291994,0.0294,false
-5.0311114593591455,8,0.28443154785190106,36.67317109715346,6.666666666666667e-5,false
-4.076957946306463,8,0.005297775601304844,-1317.2323097161247,0.0,false
0.8878950391655782,10,0.3459532862073036,2.0026686290193103,0.8576,true
-0.4480675284283393,3,0.017619988574631984,567.9853254354678,0.0,false
3.787507499492888,4,0.2752704998485562,-7.4202977932227405,0.0192,false
2.0209964905587423,3,0.9280654058933544,-0.9434862271119526,0.3704,true
-6.223060870288542,6,0.12686105066082276,61.401541290691846,0.0,false
3.3020437280995996,6,0.723805042141104,-4.683631229952139,0.5110666666666667,true
-1.2929257457418455,5,0.3609880391088618,26.22449971760384,0.05073333333333333,false
-7.408008191822084,5,0.4354310378660107,12.001158027446419,0.007066666666666666,false
-5.872692552739804,6,0.11884980545807666,132.08240692447373,0.0,false
1.1630904152856951,5,0.39932011141143886,8.8539357391486,0.8386666666666667,true
-6.388814869980348,10,0.000663886093819066,4525.236291765035,0.0,false
-4.316856026960194,5,0.05017948588773469,44.173780916038375,0.0,false
3.160147268534242,7,0.7673366919950555,-17.49544507815714,0.07713333333333333,false
-2.9432815331700066,9,0.9562959683387475,0.8518788019900896,0.8646,true
-4.358960472334703,9,0.2856141841922033,-13.147172894750677,0.3910666666666667,true
1.6257817652059394,7,0.7023245108248679,-1.6257817652059394,0.749,true
2.735221885976639,3,0.5821001533522889,-2.735221885976639,0.2926666666666667,true
-2.8089553340638647,8,0.10790638521045581,-15.725629029032806,0.0002666666666666667,false
6.724962517520511,6,0.7353481657249641,17.75323820288814,0.29473333333333335,true
-3.1882949748652,1,0.038627579277491275,365.6236394065562,0.0,false
-2.825696083347753,2,0.12107397850001611,-5.433716982853479,0.0,false
2.1043432592385525,4,0.7444187961092656,8.642295651294493,0.38193333333333335,true
2.306970884627857,3,0.3065368123868888,-47.97848384578635,6.666666666666667e-5,false
-3.5924920823861006,8,0.7012007161078462,9.296992816787506,0.4155333333333333,true
-3.9012196252013887,9,0.4465989407508639,12.85780154918631,0.23093333333333332,true
5.432990379987064,5,0.8752138564912366,-4.290412491642111,0.42473333333333335,true
-4.717880678322571,10,0.06405106780674541,-73.34483039288044,0.0,false
-7.223513262320978,5,0.24070534239845176,32.150255395314005,0.0,false
-2.0013095925918964,2,0.8638969251405684,21.67958312879398,0.00013333333333333334,false
7.989772371686294,4,0.7324253758218897,-16.181733215843437,0.0108,false
-2.2842724169726054,2,0.48283310380853917,-3.92905466506941,0.2581333333333333,true
1.1184590004192252,7,0.8296298370779056,-24.020238988131773,0.004533333333333334,false
-1.2945326875607561,8,0.23880805309988662,43.16916744209847,0.07166666666666667,false
-3.7991174415259406,8,0.4482164354723943,8.261247434354328,0.2810666666666667,true
-1.3209966007252305,7,0.8219193500065527,15.92096921349354,0.11313333333333334,true
-5.7765393851676805,3,0.9144867935575158,21.085672440591605,0.0006,false
-5.5533388804458355,9,0.2873662793925944,2.073459466223338,0.08113333333333334,true
3.44100603154198,2,0.900563634406399,-2.3305903298696116,0.2932,true
4.252245031065401,2,0.9403442998337133,3.1918368879060353,0.25566666666666665,true
0.679060029484515,9,0.8152005389716885,7.907784146097055,0.672,true
-1.6664362978862979,5,0.40226627089152855,-0.8194793066801385,0.5982,true
6.1330077300811325,2,0.8240969551161323,12.068734075755522,0.11246666666666667,true
2.1142697816654694,10,0.12075998141391242,-35.237825724339466,0.009733333333333333,false
4.868700535463146,9,0.9202771629433162,-10.301846332549466,0.41313333333333335,true
-4.195589072829257,2,0.12200979251966282,-4.000474368872295,0.0,false
-3.1115326571845214,3,0.7177438711357291,-1.0682313514623516,0.3854,true
-1.7794925659943868,2,0.6642796927096903,15.328002476462572,0.0348,false
-3.753304255449006,9,0.30264711565009117,-12.767586714418375,0.6112666666666666,true
-6.769147324815143,9,0.7094981331656687,-8.734769438037688,0.9376,true
-0.03676440995685537,3,0.8132364247488519,-1.1928902999988937,0.5235333333333333,true
2.195783753183871,6,0.753996560743821,-8.82711373573376,0.31906666666666667,true
-1.6728697433630177,6,0.06074639365470902,-245.25536907953887,0.10686666666666667,true
-1.0963424215291329,2,0.1349571739565112,-87.82075363345271,0.2336,true
1.0189331454354478,1,0.6336335618856308,13.184859932091712,0.0308,false
-0.6294199399293432,2,0.0978304788970843,51.73823650066498,0.024733333333333333,false
-4.770861373620974,3,0.881595540788972,2.5022473579351336,0.3598,true
3.969545793784875,6,0.13095601217610464,64.75582122408937,0.0016,false
-5.958236164667139,2,0.5496728906423083,-1.3188190950999692,0.1382,true
-5.579565374016644,7,0.14059037580548495,5.579565374016644,0.0,false
-6.385609595109445,4,0.08746183135757479,-142.25065605603405,0.0,false
-2.9846068139084094,9,0.2847720282618207,-14.573297417482525,0.6992666666666667,true
5.134912046087525,1,0.8678501504957541,1.7787239042807927,0.227,true
